REGION_ID,YEAR,TIMESLICE,value
1,2050,8581,60530
1,2050,8582,58796
1,2050,8583,57213
1,2050,8584,57790
1,2050,8585,61331
1,2050,8586,62545
1,2050,8587,60623
1,2050,8588,59302
1,2050,8589,59066
1,2050,8590,61958
1,2050,8591,63687
1,2050,8592,61857
1,2050,8593,61583
1,2050,8594,58680
1,2050,8595,56021
1,2050,8596,52003
1,2050,8597,47510
1,2050,8598,47823
1,2050,8599,48719
1,2050,8600,50840
1,2050,8601,52751
1,2050,8602,53863
1,2050,8603,54440
1,2050,8604,56272
1,2050,8605,54897
1,2050,8606,52658
1,2050,8607,51240
1,2050,8608,51420
1,2050,8609,54671
1,2050,8610,56351
1,2050,8611,56583
1,2050,8612,57010
1,2050,8613,57262
1,2050,8614,59695
1,2050,8615,60606
1,2050,8616,64511
1,2050,8617,64345
1,2050,8618,61173
1,2050,8619,59527
1,2050,8620,55654
1,2050,8621,51138
1,2050,8622,54406
1,2050,8623,58318
1,2050,8624,61590
1,2050,8625,63365
1,2050,8626,63273
1,2050,8627,63140
1,2050,8628,64414
1,2050,8629,64036
1,2050,8630,62666
1,2050,8631,60893
1,2050,8632,61506
1,2050,8633,65324
1,2050,8634,67919
1,2050,8635,67698
1,2050,8636,66825
1,2050,8637,67521
1,2050,8638,71248
1,2050,8639,71312
1,2050,8640,68711
1,2050,8641,68477
1,2050,8642,65577
1,2050,8643,64131
1,2050,8644,60469
1,2050,8645,56351
1,2050,8646,60123
1,2050,8647,64543
1,2050,8648,68060
1,2050,8649,69739
1,2050,8650,68298
1,2050,8651,66944
1,2050,8652,66589
1,2050,8653,65679
1,2050,8654,63972
1,2050,8655,62150
1,2050,8656,63530
1,2050,8657,68768
1,2050,8658,72409
1,2050,8659,72801
1,2050,8660,71549
1,2050,8661,71914
1,2050,8662,75845
1,2050,8663,76117
1,2050,8664,71679
1,2050,8665,71586
1,2050,8666,68481
1,2050,8667,66917
1,2050,8668,63144
1,2050,8669,58680
1,2050,8670,61903
1,2050,8671,65507
1,2050,8672,68073
1,2050,8673,69467
1,2050,8674,68163
1,2050,8675,66921
1,2050,8676,66967
1,2050,8677,65804
1,2050,8678,63843
1,2050,8679,61706
1,2050,8680,62948
1,2050,8681,67549
1,2050,8682,71404
1,2050,8683,72449
1,2050,8684,71391
1,2050,8685,71999
1,2050,8686,76064
1,2050,8687,76373
1,2050,8688,67714
1,2050,8689,67678
1,2050,8690,65490
1,2050,8691,63908
1,2050,8692,61288
1,2050,8693,58639
1,2050,8694,61164
1,2050,8695,64019
1,2050,8696,66898
1,2050,8697,68467
1,2050,8698,67739
1,2050,8699,66949
1,2050,8700,67551
1,2050,8701,66251
1,2050,8702,64052
1,2050,8703,62074
1,2050,8704,63230
1,2050,8705,67597
1,2050,8706,69749
1,2050,8707,69608
1,2050,8708,67866
1,2050,8709,67128
1,2050,8710,70415
1,2050,8711,72283
1,2050,8712,70849
1,2050,8713,71026
1,2050,8714,68524
1,2050,8715,66117
1,2050,8716,62369
1,2050,8717,58295
1,2050,8718,59000
1,2050,8719,60470
1,2050,8720,63094
1,2050,8721,65373
1,2050,8722,66199
1,2050,8723,66389
1,2050,8724,67681
1,2050,8725,66160
1,2050,8726,63657
1,2050,8727,62125
1,2050,8728,63425
1,2050,8729,67905
1,2050,8730,70542
1,2050,8731,71331
1,2050,8732,70800
1,2050,8733,70243
1,2050,8734,72826
1,2050,8735,73609
1,2050,8736,73581
1,2050,8737,73481
1,2050,8738,71225
1,2050,8739,69470
1,2050,8740,66638
1,2050,8741,63897
1,2050,8742,66245
1,2050,8743,69127
1,2050,8744,72190
1,2050,8745,74005
1,2050,8746,73687
1,2050,8747,73319
1,2050,8748,74350
1,2050,8749,73332
1,2050,8750,71329
1,2050,8751,69652
1,2050,8752,70678
1,2050,8753,74694
1,2050,8754,76227
1,2050,8755,74994
1,2050,8756,72954
1,2050,8757,72063
1,2050,8758,75078
1,2050,8759,76621
1,2050,8760,61017
2,2050,1,60420
2,2050,2,57793
2,2050,3,55476
2,2050,4,51663
2,2050,5,47406
2,2050,6,47811
2,2050,7,48576
2,2050,8,50458
2,2050,9,52534
2,2050,10,54054
2,2050,11,55262
2,2050,12,57638
2,2050,13,56731
2,2050,14,54885
2,2050,15,53372
2,2050,16,53755
2,2050,17,57476
2,2050,18,59671
2,2050,19,60705
2,2050,20,59767
2,2050,21,58924
2,2050,22,61455
2,2050,23,61902
2,2050,24,63829
2,2050,25,63384
2,2050,26,60152
2,2050,27,58371
2,2050,28,54585
2,2050,29,50626
2,2050,30,55011
2,2050,31,59680
2,2050,32,63063
2,2050,33,64630
2,2050,34,64995
2,2050,35,65435
2,2050,36,66808
2,2050,37,67065
2,2050,38,66407
2,2050,39,64873
2,2050,40,65588
2,2050,41,69605
2,2050,42,71862
2,2050,43,70729
2,2050,44,68650
2,2050,45,68704
2,2050,46,71831
2,2050,47,71677
2,2050,48,68209
2,2050,49,67649
2,2050,50,64452
2,2050,51,62978
2,2050,52,59305
2,2050,53,55654
2,2050,54,61010
2,2050,55,66893
2,2050,56,69991
2,2050,57,71009
2,2050,58,70388
2,2050,59,70160
2,2050,60,70491
2,2050,61,70847
2,2050,62,70261
2,2050,63,69272
2,2050,64,70164
2,2050,65,73768
2,2050,66,76109
2,2050,67,74764
2,2050,68,72043
2,2050,69,71324
2,2050,70,74183
2,2050,71,73655
2,2050,72,69127
2,2050,73,68482
2,2050,74,65183
2,2050,75,63584
2,2050,76,59782
2,2050,77,56009
2,2050,78,61165
2,2050,79,66812
2,2050,80,69623
2,2050,81,70376
2,2050,82,69413
2,2050,83,68932
2,2050,84,69054
2,2050,85,68983
2,2050,86,67926
2,2050,87,66354
2,2050,88,67379
2,2050,89,71373
2,2050,90,74465
2,2050,91,73527
2,2050,92,71304
2,2050,93,71012
2,2050,94,74095
2,2050,95,73687
2,2050,96,69269
2,2050,97,68557
2,2050,98,65385
2,2050,99,63666
2,2050,100,59680
2,2050,101,55524
2,2050,102,59844
2,2050,103,64741
2,2050,104,67914
2,2050,105,69284
2,2050,106,68861
2,2050,107,68648
2,2050,108,69108
2,2050,109,69226
2,2050,110,68614
2,2050,111,67048
2,2050,112,67616
2,2050,113,71333
2,2050,114,73429
2,2050,115,72355
2,2050,116,70183
2,2050,117,70159
2,2050,118,73580
2,2050,119,73501
2,2050,120,62228
2,2050,121,61282
2,2050,122,58689
2,2050,123,56748
2,2050,124,53566
2,2050,125,50342
2,2050,126,52015
2,2050,127,54044
2,2050,128,57191
2,2050,129,59918
2,2050,130,60627
2,2050,131,60804
2,2050,132,62313
2,2050,133,61527
2,2050,134,60151
2,2050,135,58566
2,2050,136,58998
2,2050,137,62712
2,2050,138,64592
2,2050,139,64516
2,2050,140,62727
2,2050,141,61673
2,2050,142,64624
2,2050,143,65487
2,2050,144,63418
2,2050,145,62652
2,2050,146,59783
2,2050,147,57130
2,2050,148,52947
2,2050,149,48382
2,2050,150,48385
2,2050,151,48703
2,2050,152,50130
2,2050,153,51846
2,2050,154,53189
2,2050,155,54230
2,2050,156,56433
2,2050,157,55493
2,2050,158,53537
2,2050,159,51817
2,2050,160,52489
2,2050,161,56678
2,2050,162,59557
2,2050,163,60204
2,2050,164,59813
2,2050,165,59449
2,2050,166,62178
2,2050,167,62800
2,2050,168,65927
2,2050,169,65911
2,2050,170,62889
2,2050,171,61332
2,2050,172,57852
2,2050,173,54633
2,2050,174,61031
2,2050,175,67488
2,2050,176,70501
2,2050,177,71257
2,2050,178,70064
2,2050,179,69432
2,2050,180,69569
2,2050,181,69921
2,2050,182,69022
2,2050,183,67462
2,2050,184,68417
2,2050,185,71921
2,2050,186,74645
2,2050,187,73719
2,2050,188,71328
2,2050,189,70933
2,2050,190,73834
2,2050,191,73339
2,2050,192,70002
2,2050,193,69386
2,2050,194,66087
2,2050,195,64393
2,2050,196,60486
2,2050,197,56816
2,2050,198,62567
2,2050,199,68354
2,2050,200,70834
2,2050,201,70867
2,2050,202,69505
2,2050,203,68841
2,2050,204,68881
2,2050,205,68877
2,2050,206,67885
2,2050,207,66283
2,2050,208,67322
2,2050,209,70942
2,2050,210,74033
2,2050,211,72915
2,2050,212,70698
2,2050,213,70557
2,2050,214,73327
2,2050,215,72828
2,2050,216,68534
2,2050,217,67946
2,2050,218,64710
2,2050,219,63125
2,2050,220,59377
2,2050,221,55877
2,2050,222,61901
2,2050,223,68050
2,2050,224,71003
2,2050,225,71519
2,2050,226,70422
2,2050,227,69933
2,2050,228,70090
2,2050,229,70188
2,2050,230,69310
2,2050,231,67862
2,2050,232,69026
2,2050,233,72719
2,2050,234,75763
2,2050,235,74890
2,2050,236,72599
2,2050,237,72222
2,2050,238,74980
2,2050,239,74410
2,2050,240,70060
2,2050,241,69382
2,2050,242,66009
2,2050,243,64229
2,2050,244,60249
2,2050,245,56523
2,2050,246,62214
2,2050,247,68034
2,2050,248,70678
2,2050,249,71010
2,2050,250,69972
2,2050,251,69573
2,2050,252,69819
2,2050,253,70009
2,2050,254,69206
2,2050,255,67821
2,2050,256,68753
2,2050,257,72223
2,2050,258,75111
2,2050,259,74253
2,2050,260,71974
2,2050,261,71696
2,2050,262,74511
2,2050,263,74020
2,2050,264,70509
2,2050,265,70022
2,2050,266,66840
2,2050,267,65249
2,2050,268,61494
2,2050,269,57773
2,2050,270,63588
2,2050,271,69680
2,2050,272,71903
2,2050,273,72169
2,2050,274,70769
2,2050,275,70139
2,2050,276,70145
2,2050,277,70140
2,2050,278,69181
2,2050,279,67762
2,2050,280,68120
2,2050,281,71538
2,2050,282,74278
2,2050,283,73884
2,2050,284,72270
2,2050,285,72502
2,2050,286,75895
2,2050,287,75633
2,2050,288,66713
2,2050,289,65629
2,2050,290,62826
2,2050,291,60801
2,2050,292,57570
2,2050,293,54174
2,2050,294,55978
2,2050,295,58522
2,2050,296,61735
2,2050,297,64261
2,2050,298,63855
2,2050,299,63237
2,2050,300,64339
2,2050,301,62938
2,2050,302,61062
2,2050,303,59346
2,2050,304,59828
2,2050,305,63242
2,2050,306,66794
2,2050,307,67054
2,2050,308,65398
2,2050,309,64629
2,2050,310,68028
2,2050,311,69121
2,2050,312,67050
2,2050,313,66261
2,2050,314,63429
2,2050,315,61040
2,2050,316,57277
2,2050,317,53060
2,2050,318,53763
2,2050,319,54969
2,2050,320,57776
2,2050,321,60890
2,2050,322,61998
2,2050,323,62559
2,2050,324,63934
2,2050,325,62524
2,2050,326,60502
2,2050,327,58985
2,2050,328,59157
2,2050,329,62333
2,2050,330,65831
2,2050,331,66946
2,2050,332,66300
2,2050,333,65777
2,2050,334,68407
2,2050,335,69118
2,2050,336,71821
2,2050,337,72025
2,2050,338,69236
2,2050,339,67797
2,2050,340,64381
2,2050,341,61481
2,2050,342,67831
2,2050,343,74014
2,2050,344,76720
2,2050,345,77388
2,2050,346,76053
2,2050,347,75403
2,2050,348,75278
2,2050,349,75593
2,2050,350,74633
2,2050,351,73211
2,2050,352,74366
2,2050,353,77890
2,2050,354,81616
2,2050,355,80977
2,2050,356,78846
2,2050,357,78274
2,2050,358,81557
2,2050,359,81110
2,2050,360,78001
2,2050,361,77952
2,2050,362,75010
2,2050,363,73430
2,2050,364,69730
2,2050,365,66332
2,2050,366,72448
2,2050,367,78231
2,2050,368,80543
2,2050,369,80709
2,2050,370,79158
2,2050,371,78209
2,2050,372,77810
2,2050,373,77567
2,2050,374,76262
2,2050,375,74609
2,2050,376,75597
2,2050,377,79017
2,2050,378,83020
2,2050,379,82613
2,2050,380,80259
2,2050,381,79893
2,2050,382,83113
2,2050,383,82750
2,2050,384,79090
2,2050,385,79054
2,2050,386,76107
2,2050,387,74498
2,2050,388,70760
2,2050,389,67360
2,2050,390,73502
2,2050,391,79368
2,2050,392,81832
2,2050,393,82183
2,2050,394,80662
2,2050,395,79628
2,2050,396,79074
2,2050,397,78971
2,2050,398,77787
2,2050,399,76279
2,2050,400,77278
2,2050,401,80662
2,2050,402,84568
2,2050,403,83796
2,2050,404,81462
2,2050,405,81110
2,2050,406,84324
2,2050,407,83957
2,2050,408,80360
2,2050,409,80376
2,2050,410,77471
2,2050,411,75880
2,2050,412,72163
2,2050,413,68833
2,2050,414,75101
2,2050,415,81158
2,2050,416,83902
2,2050,417,84549
2,2050,418,83593
2,2050,419,83071
2,2050,420,83009
2,2050,421,83043
2,2050,422,81940
2,2050,423,80561
2,2050,424,81455
2,2050,425,84559
2,2050,426,87927
2,2050,427,86985
2,2050,428,84377
2,2050,429,83662
2,2050,430,86553
2,2050,431,85907
2,2050,432,82387
2,2050,433,82319
2,2050,434,79204
2,2050,435,77403
2,2050,436,73434
2,2050,437,69646
2,2050,438,75171
2,2050,439,80893
2,2050,440,83089
2,2050,441,83431
2,2050,442,82290
2,2050,443,81837
2,2050,444,81988
2,2050,445,81606
2,2050,446,80086
2,2050,447,78006
2,2050,448,78413
2,2050,449,81038
2,2050,450,83840
2,2050,451,82769
2,2050,452,80720
2,2050,453,80765
2,2050,454,84091
2,2050,455,83513
2,2050,456,74947
2,2050,457,74042
2,2050,458,71381
2,2050,459,69206
2,2050,460,65698
2,2050,461,62325
2,2050,462,64036
2,2050,463,66567
2,2050,464,70133
2,2050,465,72948
2,2050,466,72827
2,2050,467,72533
2,2050,468,73667
2,2050,469,71835
2,2050,470,69236
2,2050,471,66964
2,2050,472,67453
2,2050,473,70343
2,2050,474,74192
2,2050,475,73989
2,2050,476,72472
2,2050,477,71868
2,2050,478,75144
2,2050,479,76269
2,2050,480,74330
2,2050,481,73894
2,2050,482,71314
2,2050,483,68923
2,2050,484,65116
2,2050,485,61061
2,2050,486,61822
2,2050,487,63154
2,2050,488,66043
2,2050,489,68884
2,2050,490,69634
2,2050,491,69622
2,2050,492,70553
2,2050,493,68202
2,2050,494,65129
2,2050,495,62631
2,2050,496,63455
2,2050,497,66905
2,2050,498,71956
2,2050,499,72693
2,2050,500,72054
2,2050,501,71257
2,2050,502,74125
2,2050,503,74686
2,2050,504,77732
2,2050,505,78047
2,2050,506,75364
2,2050,507,73734
2,2050,508,70095
2,2050,509,67053
2,2050,510,73082
2,2050,511,78862
2,2050,512,81383
2,2050,513,81782
2,2050,514,80399
2,2050,515,79507
2,2050,516,79320
2,2050,517,79219
2,2050,518,77795
2,2050,519,75736
2,2050,520,76208
2,2050,521,78611
2,2050,522,82089
2,2050,523,80303
2,2050,524,77659
2,2050,525,77239
2,2050,526,80214
2,2050,527,79659
2,2050,528,76383
2,2050,529,76163
2,2050,530,72934
2,2050,531,70983
2,2050,532,66973
2,2050,533,63302
2,2050,534,69168
2,2050,535,74639
2,2050,536,77104
2,2050,537,77425
2,2050,538,76074
2,2050,539,75328
2,2050,540,75122
2,2050,541,74680
2,2050,542,73177
2,2050,543,71065
2,2050,544,71950
2,2050,545,74696
2,2050,546,79198
2,2050,547,77254
2,2050,548,75467
2,2050,549,75644
2,2050,550,78781
2,2050,551,78418
2,2050,552,74645
2,2050,553,74525
2,2050,554,71433
2,2050,555,69651
2,2050,556,65789
2,2050,557,62190
2,2050,558,68089
2,2050,559,73505
2,2050,560,75887
2,2050,561,76099
2,2050,562,74272
2,2050,563,72983
2,2050,564,72179
2,2050,565,71487
2,2050,566,69806
2,2050,567,67481
2,2050,568,68203
2,2050,569,70866
2,2050,570,75430
2,2050,571,74485
2,2050,572,72789
2,2050,573,72916
2,2050,574,76201
2,2050,575,76038
2,2050,576,72357
2,2050,577,72297
2,2050,578,69261
2,2050,579,67581
2,2050,580,63827
2,2050,581,60267
2,2050,582,66203
2,2050,583,71491
2,2050,584,73585
2,2050,585,73441
2,2050,586,71207
2,2050,587,69550
2,2050,588,68387
2,2050,589,68134
2,2050,590,67060
2,2050,591,65440
2,2050,592,66443
2,2050,593,69364
2,2050,594,74068
2,2050,595,72946
2,2050,596,70941
2,2050,597,70846
2,2050,598,74011
2,2050,599,73851
2,2050,600,70776
2,2050,601,70638
2,2050,602,67524
2,2050,603,65885
2,2050,604,62054
2,2050,605,58389
2,2050,606,64306
2,2050,607,69760
2,2050,608,71786
2,2050,609,72059
2,2050,610,70407
2,2050,611,69400
2,2050,612,68929
2,2050,613,68234
2,2050,614,66537
2,2050,615,64275
2,2050,616,64746
2,2050,617,67486
2,2050,618,71501
2,2050,619,70443
2,2050,620,68997
2,2050,621,69399
2,2050,622,72934
2,2050,623,72869
2,2050,624,64000
2,2050,625,62897
2,2050,626,60044
2,2050,627,57816
2,2050,628,54270
2,2050,629,50659
2,2050,630,52189
2,2050,631,54394
2,2050,632,57521
2,2050,633,60037
2,2050,634,59954
2,2050,635,59868
2,2050,636,61038
2,2050,637,59482
2,2050,638,57487
2,2050,639,55453
2,2050,640,55619
2,2050,641,57570
2,2050,642,61411
2,2050,643,61182
2,2050,644,59637
2,2050,645,58652
2,2050,646,62093
2,2050,647,63266
2,2050,648,61072
2,2050,649,60252
2,2050,650,57439
2,2050,651,55096
2,2050,652,51370
2,2050,653,47136
2,2050,654,47955
2,2050,655,49211
2,2050,656,52315
2,2050,657,55418
2,2050,658,56944
2,2050,659,57561
2,2050,660,59118
2,2050,661,57475
2,2050,662,55250
2,2050,663,53589
2,2050,664,53947
2,2050,665,56245
2,2050,666,60779
2,2050,667,62647
2,2050,668,61862
2,2050,669,60636
2,2050,670,63422
2,2050,671,64386
2,2050,672,67210
2,2050,673,67338
2,2050,674,64574
2,2050,675,63147
2,2050,676,59707
2,2050,677,56727
2,2050,678,62916
2,2050,679,68875
2,2050,680,70898
2,2050,681,71274
2,2050,682,69721
2,2050,683,69053
2,2050,684,68909
2,2050,685,69064
2,2050,686,68041
2,2050,687,66371
2,2050,688,66984
2,2050,689,69302
2,2050,690,73531
2,2050,691,74146
2,2050,692,71347
2,2050,693,70333
2,2050,694,73687
2,2050,695,73593
2,2050,696,70482
2,2050,697,70132
2,2050,698,67055
2,2050,699,65423
2,2050,700,61724
2,2050,701,58286
2,2050,702,64214
2,2050,703,69969
2,2050,704,72050
2,2050,705,72310
2,2050,706,70813
2,2050,707,70092
2,2050,708,69809
2,2050,709,70125
2,2050,710,69292
2,2050,711,67966
2,2050,712,68983
2,2050,713,71381
2,2050,714,75653
2,2050,715,74923
2,2050,716,71769
2,2050,717,70867
2,2050,718,73791
2,2050,719,73492
2,2050,720,69853
2,2050,721,69344
2,2050,722,66129
2,2050,723,64378
2,2050,724,60531
2,2050,725,56923
2,2050,726,62652
2,2050,727,68244
2,2050,728,70195
2,2050,729,70333
2,2050,730,68974
2,2050,731,68437
2,2050,732,68372
2,2050,733,68291
2,2050,734,66974
2,2050,735,65027
2,2050,736,65015
2,2050,737,66412
2,2050,738,70047
2,2050,739,69357
2,2050,740,66756
2,2050,741,66482
2,2050,742,69493
2,2050,743,69295
2,2050,744,65622
2,2050,745,65053
2,2050,746,61774
2,2050,747,60015
2,2050,748,56217
2,2050,749,52624
2,2050,750,58457
2,2050,751,64228
2,2050,752,66471
2,2050,753,66876
2,2050,754,65684
2,2050,755,65334
2,2050,756,65452
2,2050,757,65645
2,2050,758,64678
2,2050,759,63099
2,2050,760,63807
2,2050,761,65959
2,2050,762,70209
2,2050,763,69067
2,2050,764,66538
2,2050,765,66210
2,2050,766,69202
2,2050,767,69014
2,2050,768,65103
2,2050,769,64684
2,2050,770,61504
2,2050,771,59815
2,2050,772,56156
2,2050,773,52424
2,2050,774,58170
2,2050,775,63938
2,2050,776,66232
2,2050,777,66610
2,2050,778,65629
2,2050,779,65215
2,2050,780,65367
2,2050,781,65389
2,2050,782,64654
2,2050,783,63218
2,2050,784,63439
2,2050,785,65362
2,2050,786,68985
2,2050,787,68528
2,2050,788,66719
2,2050,789,66741
2,2050,790,70045
2,2050,791,69937
2,2050,792,61346
2,2050,793,60134
2,2050,794,57469
2,2050,795,55410
2,2050,796,52245
2,2050,797,48968
2,2050,798,50702
2,2050,799,53197
2,2050,800,56531
2,2050,801,59103
2,2050,802,59089
2,2050,803,59133
2,2050,804,60529
2,2050,805,59420
2,2050,806,57916
2,2050,807,56375
2,2050,808,56392
2,2050,809,58121
2,2050,810,62458
2,2050,811,64062
2,2050,812,62783
2,2050,813,61908
2,2050,814,65338
2,2050,815,66670
2,2050,816,64769
2,2050,817,64106
2,2050,818,61543
2,2050,819,59183
2,2050,820,55578
2,2050,821,51493
2,2050,822,52150
2,2050,823,53208
2,2050,824,55645
2,2050,825,57993
2,2050,826,58862
2,2050,827,59019
2,2050,828,60251
2,2050,829,58255
2,2050,830,55694
2,2050,831,53626
2,2050,832,53469
2,2050,833,54893
2,2050,834,59796
2,2050,835,62028
2,2050,836,61165
2,2050,837,60317
2,2050,838,63007
2,2050,839,63759
2,2050,840,66358
2,2050,841,66297
2,2050,842,63438
2,2050,843,61792
2,2050,844,58226
2,2050,845,55342
2,2050,846,61474
2,2050,847,67400
2,2050,848,69665
2,2050,849,70060
2,2050,850,68507
2,2050,851,67659
2,2050,852,67492
2,2050,853,67381
2,2050,854,65743
2,2050,855,63552
2,2050,856,64206
2,2050,857,66783
2,2050,858,71985
2,2050,859,72147
2,2050,860,69776
2,2050,861,69311
2,2050,862,72486
2,2050,863,72195
2,2050,864,69286
2,2050,865,68900
2,2050,866,65816
2,2050,867,64213
2,2050,868,60609
2,2050,869,57207
2,2050,870,63172
2,2050,871,68867
2,2050,872,70842
2,2050,873,70665
2,2050,874,68739
2,2050,875,67474
2,2050,876,66820
2,2050,877,66495
2,2050,878,65132
2,2050,879,63233
2,2050,880,64289
2,2050,881,67002
2,2050,882,71927
2,2050,883,70849
2,2050,884,68166
2,2050,885,67840
2,2050,886,70634
2,2050,887,70327
2,2050,888,66346
2,2050,889,65833
2,2050,890,62696
2,2050,891,61160
2,2050,892,57673
2,2050,893,54395
2,2050,894,60622
2,2050,895,66932
2,2050,896,69912
2,2050,897,70863
2,2050,898,69768
2,2050,899,69211
2,2050,900,69167
2,2050,901,69136
2,2050,902,68076
2,2050,903,66555
2,2050,904,67603
2,2050,905,70224
2,2050,906,74965
2,2050,907,74311
2,2050,908,71757
2,2050,909,71206
2,2050,910,73964
2,2050,911,73556
2,2050,912,69549
2,2050,913,68976
2,2050,914,65725
2,2050,915,63946
2,2050,916,60121
2,2050,917,56463
2,2050,918,62020
2,2050,919,67470
2,2050,920,69461
2,2050,921,69628
2,2050,922,68285
2,2050,923,67613
2,2050,924,67539
2,2050,925,67660
2,2050,926,66748
2,2050,927,65359
2,2050,928,66034
2,2050,929,68273
2,2050,930,72761
2,2050,931,72019
2,2050,932,69447
2,2050,933,69163
2,2050,934,72138
2,2050,935,71904
2,2050,936,68372
2,2050,937,67897
2,2050,938,64667
2,2050,939,62931
2,2050,940,59238
2,2050,941,55581
2,2050,942,61345
2,2050,943,66919
2,2050,944,68918
2,2050,945,69304
2,2050,946,68590
2,2050,947,68441
2,2050,948,68931
2,2050,949,69159
2,2050,950,68392
2,2050,951,67059
2,2050,952,67776
2,2050,953,70408
2,2050,954,74736
2,2050,955,73952
2,2050,956,71583
2,2050,957,71499
2,2050,958,74765
2,2050,959,74713
2,2050,960,66041
2,2050,961,64987
2,2050,962,62283
2,2050,963,60424
2,2050,964,57157
2,2050,965,53918
2,2050,966,55689
2,2050,967,58151
2,2050,968,61248
2,2050,969,63555
2,2050,970,63346
2,2050,971,63231
2,2050,972,64331
2,2050,973,63161
2,2050,974,61563
2,2050,975,60206
2,2050,976,60354
2,2050,977,62167
2,2050,978,66196
2,2050,979,67003
2,2050,980,65104
2,2050,981,64484
2,2050,982,67723
2,2050,983,68691
2,2050,984,66322
2,2050,985,65713
2,2050,986,63114
2,2050,987,60996
2,2050,988,57451
2,2050,989,53522
2,2050,990,54432
2,2050,991,55798
2,2050,992,58601
2,2050,993,61280
2,2050,994,61690
2,2050,995,61782
2,2050,996,62754
2,2050,997,61063
2,2050,998,58850
2,2050,999,57119
2,2050,1000,57669
2,2050,1001,60001
2,2050,1002,65197
2,2050,1003,67286
2,2050,1004,66194
2,2050,1005,65654
2,2050,1006,68138
2,2050,1007,68554
2,2050,1008,70717
2,2050,1009,70764
2,2050,1010,67977
2,2050,1011,66462
2,2050,1012,63136
2,2050,1013,60230
2,2050,1014,66651
2,2050,1015,72175
2,2050,1016,74450
2,2050,1017,74974
2,2050,1018,73923
2,2050,1019,73564
2,2050,1020,73778
2,2050,1021,73904
2,2050,1022,72804
2,2050,1023,70892
2,2050,1024,71225
2,2050,1025,72984
2,2050,1026,77236
2,2050,1027,77254
2,2050,1028,74455
2,2050,1029,73699
2,2050,1030,76695
2,2050,1031,76402
2,2050,1032,72956
2,2050,1033,72768
2,2050,1034,69675
2,2050,1035,67870
2,2050,1036,64051
2,2050,1037,60643
2,2050,1038,66474
2,2050,1039,71644
2,2050,1040,73645
2,2050,1041,73900
2,2050,1042,72462
2,2050,1043,71787
2,2050,1044,71593
2,2050,1045,71443
2,2050,1046,70085
2,2050,1047,68189
2,2050,1048,68452
2,2050,1049,70105
2,2050,1050,74361
2,2050,1051,74080
2,2050,1052,71613
2,2050,1053,71329
2,2050,1054,74038
2,2050,1055,73634
2,2050,1056,70022
2,2050,1057,69757
2,2050,1058,66642
2,2050,1059,64899
2,2050,1060,61202
2,2050,1061,57932
2,2050,1062,64039
2,2050,1063,69610
2,2050,1064,72182
2,2050,1065,72964
2,2050,1066,71896
2,2050,1067,71560
2,2050,1068,71690
2,2050,1069,71762
2,2050,1070,70633
2,2050,1071,68982
2,2050,1072,69497
2,2050,1073,71443
2,2050,1074,76024
2,2050,1075,75996
2,2050,1076,73799
2,2050,1077,73492
2,2050,1078,76406
2,2050,1079,76117
2,2050,1080,72651
2,2050,1081,72532
2,2050,1082,69562
2,2050,1083,67899
2,2050,1084,64248
2,2050,1085,61020
2,2050,1086,67074
2,2050,1087,72515
2,2050,1088,74905
2,2050,1089,75558
2,2050,1090,74500
2,2050,1091,74214
2,2050,1092,74418
2,2050,1093,74314
2,2050,1094,72980
2,2050,1095,71145
2,2050,1096,71623
2,2050,1097,73562
2,2050,1098,78183
2,2050,1099,79049
2,2050,1100,76648
2,2050,1101,76083
2,2050,1102,79140
2,2050,1103,78926
2,2050,1104,75592
2,2050,1105,75471
2,2050,1106,72648
2,2050,1107,71028
2,2050,1108,67347
2,2050,1109,64184
2,2050,1110,70064
2,2050,1111,75442
2,2050,1112,77466
2,2050,1113,77857
2,2050,1114,75893
2,2050,1115,74564
2,2050,1116,74110
2,2050,1117,73179
2,2050,1118,71262
2,2050,1119,68830
2,2050,1120,69619
2,2050,1121,72444
2,2050,1122,77236
2,2050,1123,78971
2,2050,1124,76885
2,2050,1125,76573
2,2050,1126,80033
2,2050,1127,80145
2,2050,1128,72001
2,2050,1129,71377
2,2050,1130,69032
2,2050,1131,67004
2,2050,1132,63887
2,2050,1133,60908
2,2050,1134,62868
2,2050,1135,65104
2,2050,1136,67802
2,2050,1137,69768
2,2050,1138,69158
2,2050,1139,68788
2,2050,1140,69462
2,2050,1141,67985
2,2050,1142,65877
2,2050,1143,63962
2,2050,1144,64466
2,2050,1145,66468
2,2050,1146,70768
2,2050,1147,72300
2,2050,1148,70143
2,2050,1149,69540
2,2050,1150,72745
2,2050,1151,73601
2,2050,1152,71472
2,2050,1153,70928
2,2050,1154,68419
2,2050,1155,66051
2,2050,1156,62404
2,2050,1157,58480
2,2050,1158,59291
2,2050,1159,60491
2,2050,1160,63202
2,2050,1161,65492
2,2050,1162,66105
2,2050,1163,66221
2,2050,1164,67474
2,2050,1165,65580
2,2050,1166,63166
2,2050,1167,61149
2,2050,1168,61080
2,2050,1169,62605
2,2050,1170,67024
2,2050,1171,68897
2,2050,1172,68193
2,2050,1173,68107
2,2050,1174,70674
2,2050,1175,71153
2,2050,1176,73286
2,2050,1177,73616
2,2050,1178,71053
2,2050,1179,69560
2,2050,1180,66286
2,2050,1181,63729
